start_frame,end_frame,crowd_count,occupancy,mean_speed,median_speed,speed_std,dir_entropy,mean_pairwise_distance,risk_raw,risk_score,risk_ema,act_p_Normal,act_p_Light_Panic,act_p_Fight,act_p_Violent_Group,act_p_Stampede,act_entropy,act_top_prob,act_top2_gap,act_abnormal_prob,vel_hist_0,vel_hist_1,vel_hist_2,vel_hist_3,vel_hist_4,vel_hist_5,vel_hist_6,vel_hist_7,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15
1680,1711,36,0.1524815708398819,0.47558731399786075,0.0,1.9182440038925175,0.791620038996466,143.99986267089844,1.3341474729540779,0.5603474465327059,0.5519574188378054,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9323204419889503,0.03038674033149171,0.016574585635359115,0.009668508287292817,0.0055248618784530384,0.0027624309392265192,0.0013812154696132596,0.0013812154696132596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04473684204639889,0.1539473682184903,0.0,0.006578947359764543,0.25263157861495844,0.4881578940945291,0.053947368350069254,0.0
1696,1727,50,0.18654276430606842,0.5182003210458246,0.0,1.9706650360805802,0.9185025917827211,139.70016479492188,1.5203383429905697,0.5686695856231964,0.5569710688734226,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.926729986431479,0.021709633649932156,0.024423337856173677,0.0067842605156037995,0.009497964721845319,0.005427408412483039,0.0027137042062415195,0.0027137042062415195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12960609894586264,0.0787801777906224,0.0,0.02668360860650113,0.28716645452710743,0.45235069828163826,0.025412960577620127,0.0
1712,1743,65,0.28128835558891296,0.7513102563204466,0.0,2.578021005881684,0.6411695027536275,132.41477966308594,1.7751499315749566,0.5799954058799095,0.5638783699753687,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9127789046653144,0.007099391480730223,0.02028397565922921,0.018255578093306288,0.028397565922920892,0.006085192697768763,0.004056795131845842,0.0030425963488843813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14747859167699467,0.14367269253694318,0.005708848710077213,0.02949571833539893,0.23215984754313998,0.39486203578034057,0.04662226446563057,0.0
1728,1759,71,0.31617194414138794,0.7440778216219498,0.0,2.47338208562363,0.8556256056887327,173.1752166748047,1.9724436513315522,0.5887078154337879,0.5713272036128945,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9075747046560111,0.0236275191104934,0.030576789437109102,0.022237665045170257,0.009728978457261988,0.004169562195969423,0.001389854065323141,0.0006949270326615705,0.0,0.0,0.0,0.0,0.015894039724573483,0.0,0.0,0.0,0.0986754966233937,0.2443708607653173,0.06092715227753168,0.009933774827858427,0.16092715221130652,0.3086092713188018,0.10066225158896538,0.0
1744,1775,84,0.29754894971847534,0.6652883091831118,0.0,2.3253259334725143,0.9440292116010071,223.49008178710938,1.9252041288879145,0.5866265790199537,0.5759170162350122,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9121482498284146,0.043239533287577216,0.024708304735758406,0.012354152367879203,0.004118050789293068,0.0006863417982155113,0.0013726835964310226,0.0013726835964310226,0.0,0.0,0.0,0.0,0.05840363396599375,0.0,0.0,0.0,0.07332900709063658,0.2206359505381986,0.15184944831158373,0.013627514592065206,0.13432835812178562,0.2245295261359315,0.12329656059487568,0.0
1760,1791,72,0.2727482318878174,0.548652564431985,0.0,2.1315740764223703,0.9230297858390598,260.9161682128906,1.7748855864938604,0.5799836977156128,0.5771370206791924,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9308600337268128,0.02782462057335582,0.026981450252951095,0.00927487352445194,0.0016863406408094434,0.0,0.002529510961214165,0.0008431703204047217,0.0,0.0,0.0,0.0,0.15421303644339185,0.0,0.0,0.0,0.04451510330324713,0.08664546892953459,0.21860095372130287,0.04213036562628746,0.1534181238844053,0.1891891890388003,0.09697933219635982,0.014308426061758006
1776,1807,52,0.2282332330942154,0.9230969852241929,0.0,2.6045046956212556,0.7942561363908436,292.7052917480469,1.8070512851149199,0.581407690842993,0.5784182217283326,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8884462151394422,0.07569721115537849,0.02888446215139442,0.00099601593625498,0.00398406374501992,0.00099601593625498,0.0,0.00099601593625498,0.0,0.0,0.0,0.0,0.1969696967831726,0.0,0.0,0.0,0.04924242419579315,0.0,0.190340908910662,0.044507575715428425,0.20359848465568323,0.19791666647924555,0.07575757568583562,0.041666666627209595
1792,1823,48,0.16661898791790009,0.9455128595388259,0.0,2.508254390571852,0.591770989880394,261.506103515625,1.5260533503228522,0.568924440623965,0.5755700873970222,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8516421291053228,0.039637599093997736,0.05549263873159683,0.030577576443941108,0.015855039637599093,0.0011325028312570782,0.0033975084937712344,0.0022650056625141564,0.0,0.0,0.0,0.0,0.12674543487997267,0.0,0.0,0.0,0.0848549945382868,0.0,0.1138560686209924,0.01611170782372534,0.25778732517960545,0.2459720727755402,0.1181525240406525,0.03651987106711077
1808,1839,43,0.13625027239322662,0.39111088976866787,0.0,1.551098372946023,0.7322832654568381,230.01866149902344,1.1691047296927826,0.5529419314909302,0.5687816406251945,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9298245614035088,0.017543859649122806,0.006265664160401002,0.016290726817042606,0.008771929824561403,0.005012531328320802,0.011278195488721804,0.005012531328320802,0.0,0.0,0.0,0.0,0.047562425627155264,0.0,0.0,0.0,0.06420927459665961,0.010701545766109934,0.04875148626783414,0.0,0.24613555262052847,0.35196194964094896,0.22116527916627196,0.009512485125431052
1824,1855,38,0.12843447923660278,0.41527522828247426,0.0,1.4925049013740064,0.8660418799052954,207.48138427734375,1.2306971596027543,0.5557085301897856,0.5648597074945718,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9247467438494935,0.0361794500723589,0.02170767004341534,0.00723589001447178,0.004341534008683068,0.004341534008683068,0.0,0.001447178002894356,0.0,0.0,0.0,0.0,0.0027434842212023538,0.0,0.0,0.0,0.04526748964983884,0.03429355276502942,0.012345678995410591,0.0,0.16598079538274238,0.43484224906057306,0.30452674855346124,0.0
1840,1871,37,0.14801670610904694,0.6730458773459759,0.0,1.9509899986096129,0.8025289237809028,172.29823303222656,1.413425967299272,0.5638953727121112,0.5645704070598336,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8830963665086888,0.03949447077409163,0.04897314375987362,0.01263823064770932,0.007898894154818325,0.004739336492890996,0.0,0.00315955766192733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04029850740253954,0.04776119395856538,0.05820895513700156,0.0,0.14925373112051682,0.4358208948719091,0.26865671601693025,0.0
1856,1887,39,0.16323286294937134,0.6743061516691701,0.0,2.0910355400797123,0.7163345745994678,186.76092529296875,1.421260665043183,0.5642456477446645,0.5644729792652828,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8953488372093024,0.05426356589147287,0.03229974160206718,0.011627906976744186,0.002583979328165375,0.0012919896640826874,0.0012919896640826874,0.0012919896640826874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013530135284710781,0.06396063952772368,0.10701106997907618,0.0,0.21279212765954228,0.3776137756732918,0.22509225064564298,0.0
1872,1903,38,0.1413063108921051,0.40609382602023797,0.0,1.5799250422732858,0.7121887342100639,176.5777130126953,1.180005317370266,0.5534318061527645,0.5611606273315273,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9286536248561565,0.02991944764096663,0.01726121979286536,0.01611047180667434,0.004602991944764097,0.0011507479861910242,0.0,0.0023014959723820483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009922822480790714,0.09151047398951437,0.10253583230150404,0.0,0.21389195125259983,0.32414553437249666,0.2579933845005586,0.0
1888,1919,33,0.05262354388833046,0.18164102277248392,0.0,1.04154201542212,0.6493288369533895,172.132080078125,0.750043877746422,0.5340401655156267,0.5530244887867571,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9665605095541401,0.020700636942675158,0.004777070063694267,0.006369426751592357,0.0,0.0,0.0,0.0015923566878980893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03782148254489942,0.11043872903110631,0.09682299531494253,0.0,0.2027231464406609,0.26475037781429595,0.2874432673412356,0.0
