orig_frame,proc_frame,track_id,x1,y1,x2,y2,cx,cy,score
291,291,126,283.50714,390.26315,326.89392,525.5865,305.20053,457.9248,0.3586569130420685
291,291,127,56.875507,764.2529,127.605675,1005.5775,92.24059,884.9152,0.5734450221061707
291,291,128,977.2415,550.64923,1040.1412,733.84314,1008.6914,642.2462,0.3577755391597748
291,291,129,84.010925,483.94568,145.22676,656.38214,114.61884,570.16394,0.4146861135959625
291,291,130,630.42377,455.50668,680.20917,619.20917,655.31647,537.3579,0.39896395802497864
291,291,131,882.34924,371.13806,926.00946,511.0642,904.1793,441.10114,0.3629879653453827
291,291,132,687.44257,693.25366,755.37787,923.7729,721.4102,808.5133,0.39540988206863403
292,292,13,1218.4895,1032.5267,1281.2552,1079.3442,1249.8723,1055.9355,0.37879621982574463
292,292,47,1075.1593,1044.9062,1109.325,1079.4299,1092.2422,1062.1681,0.4254385232925415
292,292,60,979.9125,722.96655,1045.5303,942.4124,1012.7214,832.68945,0.4765508770942688
292,292,66,537.6526,640.587,607.2892,904.56384,572.4709,772.57544,0.6864590644836426
292,292,69,1047.9224,713.6786,1132.1339,938.72174,1090.0281,826.2002,0.5150134563446045
292,292,70,769.0546,637.0881,852.6452,860.53656,810.8499,748.8123,0.35872843861579895
292,292,80,713.6874,935.7279,805.17084,1079.3386,759.4291,1007.53326,0.786536455154419
292,292,86,160.7858,1036.4957,205.93127,1079.5146,183.35854,1058.0051,0.41147953271865845
292,292,87,396.81302,537.5104,476.1297,731.01434,436.47137,634.2623,0.6198218464851379
292,292,89,458.82062,846.7346,537.0022,1079.3177,497.9114,963.0262,0.5390815138816833
292,292,96,867.7189,647.66547,966.76306,941.0199,917.24097,794.34265,0.3833567500114441
292,292,98,2.8449247,600.7908,70.39033,796.57263,36.617626,698.6817,0.3986665606498718
292,292,106,240.45316,824.68787,336.59396,1078.2949,288.52356,951.4914,0.8076769709587097
292,292,108,399.9515,783.07605,485.12177,1078.7764,442.53662,930.9262,0.5829446315765381
292,292,109,190.61716,1001.6985,256.3831,1079.0557,223.50012,1040.3771,0.7057154774665833
292,292,110,245.36761,1009.61786,321.64795,1079.3807,283.50778,1044.4993,0.4712444841861725
292,292,112,0.14202404,997.81244,39.187725,1079.3667,19.664875,1038.5896,0.43361127376556396
292,292,113,210.1575,406.19727,268.173,573.7872,239.16525,489.99222,0.452444851398468
292,292,114,1157.018,759.35876,1268.7902,1079.0856,1212.904,919.22217,0.5892763733863831
292,292,115,1251.5546,741.76184,1341.916,1031.3043,1296.7354,886.5331,0.6186177134513855
292,292,116,423.99344,395.98935,465.38757,536.2102,444.6905,466.0998,0.3626134991645813
292,292,118,640.4034,786.6833,716.6716,1051.442,678.5375,919.0626,0.5920090079307556
292,292,119,457.97318,473.3649,507.77408,638.18854,482.87363,555.77673,0.4072698652744293
292,292,120,357.30258,415.3879,406.01553,557.18365,381.65906,486.28577,0.364702433347702
292,292,121,871.1959,550.36615,928.9078,735.0466,900.0519,642.70636,0.35186925530433655
292,292,122,768.59705,541.81537,831.2499,659.9733,799.92346,600.89435,0.35277557373046875
292,292,123,87.68355,833.4856,140.45813,943.8381,114.07084,888.66187,0.37637943029403687
292,292,124,1120.5049,687.3445,1183.1704,923.6706,1151.8376,805.50757,0.39874523878097534
292,292,125,710.1243,417.32397,758.69116,588.7382,734.4077,503.0311,0.3943934440612793
292,292,126,283.50714,390.26315,326.89392,525.5865,305.20053,457.9248,0.3586569130420685
292,292,127,54.28495,764.23083,127.53397,1005.10333,90.90946,884.6671,0.5850738286972046
292,292,128,987.89056,563.67145,1051.1146,750.96246,1019.50256,657.31696,0.3987730145454407
292,292,129,84.010925,483.94568,145.22676,656.38214,114.61884,570.16394,0.4146861135959625
292,292,130,629.4945,455.29453,681.32635,633.7311,655.4104,544.5128,0.37893086671829224
292,292,131,882.34924,371.13806,926.00946,511.0642,904.1793,441.10114,0.3629879653453827
292,292,132,687.44257,693.25366,755.37787,923.7729,721.4102,808.5133,0.39540988206863403
293,293,13,1218.4895,1032.5267,1281.2552,1079.3442,1249.8723,1055.9355,0.37879621982574463
293,293,47,1075.1593,1044.9062,1109.325,1079.4299,1092.2422,1062.1681,0.4254385232925415
293,293,60,980.1596,722.342,1046.6482,940.478,1013.40393,831.41003,0.5497775673866272
293,293,66,537.78125,649.4381,607.392,908.666,572.5867,779.05206,0.6007079482078552
293,293,69,1050.8467,718.3975,1135.4034,943.9578,1093.125,831.1777,0.5385481119155884
293,293,70,769.0546,637.0881,852.6452,860.53656,810.8499,748.8123,0.35872843861579895
293,293,80,717.2898,943.32733,807.9293,1079.3068,762.60956,1011.317,0.8089963793754578
293,293,86,160.7858,1036.4957,205.93127,1079.5146,183.35854,1058.0051,0.41147953271865845
293,293,87,394.98013,540.3297,476.76923,730.41846,435.8747,635.3741,0.5847777724266052
293,293,89,457.7538,849.6969,537.7925,1079.4071,497.77313,964.552,0.6546732187271118
293,293,96,867.7189,647.66547,966.76306,941.0199,917.24097,794.34265,0.3833567500114441
293,293,98,2.8449247,600.7908,70.39033,796.57263,36.617626,698.6817,0.3986665606498718
293,293,106,236.97565,827.56616,333.33542,1078.3851,285.15552,952.97565,0.8064318299293518
293,293,108,397.85043,783.879,481.51202,1078.6902,439.6812,931.2846,0.5540649890899658
293,293,109,187.36183,1006.69684,253.41628,1079.541,220.38905,1043.1189,0.5511710047721863
293,293,110,245.36761,1009.61786,321.64795,1079.3807,283.50778,1044.4993,0.4712444841861725
293,293,112,0.14202404,997.81244,39.187725,1079.3667,19.664875,1038.5896,0.43361127376556396
293,293,113,209.39186,407.3457,267.9275,575.9651,238.65967,491.6554,0.48242291808128357
293,293,114,1159.6525,764.1951,1269.5399,1077.4761,1214.5962,920.8356,0.536433756351471
293,293,115,1255.2377,748.24774,1348.494,1043.4113,1301.8658,895.82947,0.6245566010475159
293,293,118,640.8297,790.3937,717.784,1053.6418,679.3069,922.01776,0.662956953048706
293,293,119,452.94736,472.8765,506.98895,639.0727,479.96814,555.9746,0.3853272497653961
293,293,120,357.45343,415.4639,405.5693,559.43207,381.51135,487.448,0.3559059500694275
293,293,121,871.1959,550.36615,928.9078,735.0466,900.0519,642.70636,0.35186925530433655
293,293,122,768.59705,541.81537,831.2499,659.9733,799.92346,600.89435,0.35277557373046875
293,293,123,87.68355,833.4856,140.45813,943.8381,114.07084,888.66187,0.37637943029403687
293,293,124,1122.893,687.9605,1181.5327,935.2703,1152.2129,811.6154,0.4052332043647766
293,293,125,710.1243,417.32397,758.69116,588.7382,734.4077,503.0311,0.3943934440612793
293,293,126,283.50714,390.26315,326.89392,525.5865,305.20053,457.9248,0.3586569130420685
293,293,127,52.718033,763.2575,127.70619,1005.6792,90.21211,884.4684,0.606021523475647
293,293,128,987.89056,563.67145,1051.1146,750.96246,1019.50256,657.31696,0.3987730145454407
293,293,129,83.49747,488.32108,143.0518,657.14355,113.274635,572.7323,0.4084793031215668
293,293,130,629.4945,455.29453,681.32635,633.7311,655.4104,544.5128,0.37893086671829224
293,293,131,882.34924,371.13806,926.00946,511.0642,904.1793,441.10114,0.3629879653453827
293,293,132,687.44257,693.25366,755.37787,923.7729,721.4102,808.5133,0.39540988206863403
294,294,13,1218.4895,1032.5267,1281.2552,1079.3442,1249.8723,1055.9355,0.37879621982574463
294,294,47,1075.1593,1044.9062,1109.325,1079.4299,1092.2422,1062.1681,0.4254385232925415
294,294,60,980.3584,724.9571,1047.8073,940.819,1014.0828,832.88806,0.5552840232849121
294,294,66,535.78864,652.4541,606.72925,920.2078,571.2589,786.33093,0.5821312665939331
294,294,69,1051.301,719.2452,1137.7428,944.36383,1094.522,831.8045,0.6345471739768982
294,294,70,769.0546,637.0881,852.6452,860.53656,810.8499,748.8123,0.35872843861579895
294,294,80,719.6171,946.6813,810.36554,1079.4791,764.99133,1013.0802,0.8305402994155884
294,294,86,160.7858,1036.4957,205.93127,1079.5146,183.35854,1058.0051,0.41147953271865845
294,294,87,395.87653,542.1622,473.48697,729.73846,434.68176,635.9503,0.5101931691169739
294,294,89,461.35052,851.4835,538.765,1079.2065,500.05777,965.34503,0.6750410795211792
294,294,96,867.7189,647.66547,966.76306,941.0199,917.24097,794.34265,0.3833567500114441
294,294,98,0.0,617.5971,47.083652,809.51056,23.541826,713.55383,0.3633165955543518
294,294,106,234.14378,829.5314,329.41528,1078.3068,281.77954,953.91907,0.8551690578460693
294,294,108,395.34872,785.4678,483.35483,1078.7885,439.35178,932.1281,0.5718590617179871
294,294,109,182.7902,1009.80835,255.32819,1079.5048,219.0592,1044.6565,0.5188488960266113
294,294,110,245.36761,1009.61786,321.64795,1079.3807,283.50778,1044.4993,0.4712444841861725
294,294,112,0.14202404,997.81244,39.187725,1079.3667,19.664875,1038.5896,0.43361127376556396
294,294,113,209.16798,407.10867,266.24704,575.94794,237.70752,491.52832,0.4945470988750458
294,294,114,1159.1123,776.10205,1264.4794,1079.1274,1211.7959,927.61475,0.45582160353660583
294,294,115,1257.1371,752.02966,1352.9198,1054.7753,1305.0284,903.40247,0.6428511142730713
294,294,118,638.93286,787.74927,719.7697,1053.0858,679.3513,920.41754,0.7030295729637146
294,294,119,451.3187,472.40558,507.3443,641.01666,479.33148,556.7111,0.43270763754844666
294,294,120,357.36752,416.3164,401.97284,560.52997,379.67017,488.4232,0.37124693393707275
294,294,121,871.1959,550.36615,928.9078,735.0466,900.0519,642.70636,0.35186925530433655
294,294,122,768.59705,541.81537,831.2499,659.9733,799.92346,600.89435,0.35277557373046875
294,294,123,87.68355,833.4856,140.45813,943.8381,114.07084,888.66187,0.37637943029403687
294,294,124,1122.893,687.9605,1181.5327,935.2703,1152.2129,811.6154,0.4052332043647766
294,294,125,710.1243,417.32397,758.69116,588.7382,734.4077,503.0311,0.3943934440612793
294,294,126,283.50714,390.26315,326.89392,525.5865,305.20053,457.9248,0.3586569130420685
294,294,127,53.850395,764.049,127.19862,1005.1809,90.524506,884.615,0.5751442909240723
294,294,128,987.89056,563.67145,1051.1146,750.96246,1019.50256,657.31696,0.3987730145454407
294,294,129,82.62795,490.10757,141.13695,659.3189,111.88245,574.71326,0.36008864641189575
294,294,130,632.0874,458.8694,683.85443,635.3531,657.97095,547.1112,0.39547839760780334
294,294,131,882.34924,371.13806,926.00946,511.0642,904.1793,441.10114,0.3629879653453827
294,294,132,687.44257,693.25366,755.37787,923.7729,721.4102,808.5133,0.39540988206863403
295,295,13,1218.4895,1032.5267,1281.2552,1079.3442,1249.8723,1055.9355,0.37879621982574463
295,295,60,981.89935,724.1804,1047.8844,938.4528,1014.89185,831.31665,0.5055673122406006
295,295,66,534.1756,656.73975,606.04663,921.012,570.1111,788.87585,0.5611824989318848
295,295,69,1052.8749,720.53253,1129.1538,951.3726,1091.0144,835.9526,0.6376934051513672
295,295,70,769.0546,637.0881,852.6452,860.53656,810.8499,748.8123,0.35872843861579895
295,295,80,720.95197,952.50995,814.6255,1079.2891,767.7887,1015.89954,0.8028687834739685
295,295,86,160.7858,1036.4957,205.93127,1079.5146,183.35854,1058.0051,0.41147953271865845
295,295,87,394.9204,543.30853,473.47687,730.0648,434.19864,636.68665,0.5314479470252991
295,295,89,459.9729,852.88635,538.1247,1079.3157,499.0488,966.101,0.7109874486923218
295,295,96,889.4983,724.98145,969.3465,987.4778,929.42236,856.2296,0.36558452248573303
295,295,98,0.0,617.5971,47.083652,809.51056,23.541826,713.55383,0.3633165955543518
295,295,106,227.74208,832.6947,324.31525,1079.446,276.02866,956.0704,0.8298466205596924
295,295,108,392.26093,790.99133,482.8528,1079.2131,437.5569,935.10223,0.5090414881706238
295,295,109,182.6197,1016.0228,247.18262,1079.2916,214.90115,1047.6572,0.5404137969017029
295,295,110,245.36761,1009.61786,321.64795,1079.3807,283.50778,1044.4993,0.4712444841861725
295,295,112,0.14202404,997.81244,39.187725,1079.3667,19.664875,1038.5896,0.43361127376556396
295,295,113,208.676,409.42667,270.7285,576.2705,239.70224,492.84857,0.47805577516555786
295,295,114,1161.4944,779.69916,1280.125,1078.8411,1220.8097,929.27014,0.4514397382736206
295,295,115,1261.2208,756.6272,1356.2719,1058.1995,1308.7463,907.4133,0.586436927318573
295,295,118,637.66925,789.378,721.0978,1054.2968,679.38354,921.8374,0.6423039436340332
295,295,119,449.5871,473.84802,506.37103,643.25214,477.97906,558.55005,0.4254365563392639
295,295,120,355.78064,416.67062,400.8986,565.15924,378.3396,490.91492,0.44048088788986206
295,295,121,871.1959,550.36615,928.9078,735.0466,900.0519,642.70636,0.35186925530433655
295,295,122,768.59705,541.81537,831.2499,659.9733,799.92346,600.89435,0.35277557373046875
295,295,123,87.68355,833.4856,140.45813,943.8381,114.07084,888.66187,0.37637943029403687
295,295,124,1122.893,687.9605,1181.5327,935.2703,1152.2129,811.6154,0.4052332043647766
295,295,125,710.1243,417.32397,758.69116,588.7382,734.4077,503.0311,0.3943934440612793
295,295,126,283.50714,390.26315,326.89392,525.5865,305.20053,457.9248,0.3586569130420685
295,295,127,52.896675,765.3732,126.75104,1006.1032,89.82385,885.7382,0.4052024483680725
295,295,128,987.89056,563.67145,1051.1146,750.96246,1019.50256,657.31696,0.3987730145454407
295,295,129,82.62795,490.10757,141.13695,659.3189,111.88245,574.71326,0.36008864641189575
295,295,130,633.0127,457.53305,683.404,637.7499,658.2084,547.6415,0.4150873124599457
295,295,131,882.34924,371.13806,926.00946,511.0642,904.1793,441.10114,0.3629879653453827
295,295,132,687.44257,693.25366,755.37787,923.7729,721.4102,808.5133,0.39540988206863403
296,296,13,1218.4895,1032.5267,1281.2552,1079.3442,1249.8723,1055.9355,0.37879621982574463
296,296,60,980.2165,727.5715,1050.4994,942.1496,1015.3579,834.86053,0.5868101119995117
296,296,66,533.48456,660.6157,605.0084,917.9032,569.24646,789.25946,0.5218236446380615
296,296,69,1053.4038,722.3703,1129.1514,950.67523,1091.2776,836.52277,0.5594276785850525
296,296,70,769.0546,637.0881,852.6452,860.53656,810.8499,748.8123,0.35872843861579895
296,296,80,724.4266,958.1835,818.004,1079.5334,771.21533,1018.85846,0.7801216840744019
296,296,86,160.7858,1036.4957,205.93127,1079.5146,183.35854,1058.0051,0.41147953271865845
296,296,87,394.9651,543.8814,473.81177,729.5819,434.38843,636.7317,0.46474915742874146
296,296,89,457.3782,855.4021,539.19806,1079.354,498.28815,967.37805,0.7183995842933655
296,296,96,889.7296,700.66626,974.5179,992.3461,932.1238,846.5062,0.448372483253479
296,296,98,0.0,617.5971,47.083652,809.51056,23.541826,713.55383,0.3633165955543518
296,296,106,223.43964,839.5215,316.28784,1079.2867,269.86374,959.4041,0.8156167268753052
296,296,108,388.93997,792.90405,483.42487,1079.4855,436.18243,936.19476,0.5221192240715027
296,296,109,177.20999,1021.7793,246.79718,1079.5632,212.00359,1050.6713,0.5421673655509949
296,296,110,245.36761,1009.61786,321.64795,1079.3807,283.50778,1044.4993,0.4712444841861725
296,296,112,0.14202404,997.81244,39.187725,1079.3667,19.664875,1038.5896,0.43361127376556396
296,296,113,207.09218,409.72122,266.50198,574.63617,236.79709,492.1787,0.45553210377693176
296,296,114,1161.5875,780.9995,1267.6715,1080.0,1214.6295,930.49976,0.605064332485199
296,296,115,1261.8281,759.0094,1358.5825,1064.2483,1310.2053,911.62885,0.6563317775726318
296,296,118,636.77277,793.8288,722.1352,1053.5349,679.454,923.6819,0.6291772723197937
296,296,119,451.49997,474.26935,506.56772,648.8174,479.03384,561.54333,0.44527170062065125
296,296,120,355.19424,418.07016,400.07697,567.34,377.63562,492.70508,0.47396692633628845
296,296,121,871.1959,550.36615,928.9078,735.0466,900.0519,642.70636,0.35186925530433655
296,296,122,768.59705,541.81537,831.2499,659.9733,799.92346,600.89435,0.35277557373046875
296,296,123,87.68355,833.4856,140.45813,943.8381,114.07084,888.66187,0.37637943029403687
296,296,124,1127.5465,705.0704,1203.123,952.13135,1165.3347,828.6008,0.3924482464790344
296,296,125,710.1243,417.32397,758.69116,588.7382,734.4077,503.0311,0.3943934440612793
296,296,126,283.50714,390.26315,326.89392,525.5865,305.20053,457.9248,0.3586569130420685
296,296,127,52.896675,765.3732,126.75104,1006.1032,89.82385,885.7382,0.4052024483680725
296,296,128,987.89056,563.67145,1051.1146,750.96246,1019.50256,657.31696,0.3987730145454407
296,296,129,82.62795,490.10757,141.13695,659.3189,111.88245,574.71326,0.36008864641189575
296,296,130,633.22766,459.42474,683.9398,640.6574,658.58374,550.0411,0.3928736448287964
296,296,131,882.34924,371.13806,926.00946,511.0642,904.1793,441.10114,0.3629879653453827
296,296,132,687.44257,693.25366,755.37787,923.7729,721.4102,808.5133,0.39540988206863403
297,297,13,1218.4895,1032.5267,1281.2552,1079.3442,1249.8723,1055.9355,0.37879621982574463
297,297,60,979.74493,729.3679,1051.4159,937.271,1015.58044,833.31946,0.6431245803833008
297,297,66,532.5548,665.03674,604.9003,921.06366,568.72754,793.0502,0.3859996497631073
297,297,69,1058.7886,723.8289,1129.6965,950.677,1094.2426,837.2529,0.5996086597442627
297,297,70,776.9371,661.3138,851.266,861.44867,814.10156,761.3812,0.39438512921333313
297,297,80,726.9438,961.00415,821.3367,1079.4995,774.14026,1020.25183,0.7774162888526917
297,297,86,160.7858,1036.4957,205.93127,1079.5146,183.35854,1058.0051,0.41147953271865845
297,297,87,394.87506,544.89014,477.55048,727.87885,436.21277,636.3845,0.39248085021972656
297,297,89,456.5249,859.38245,539.85315,1079.4087,498.18903,969.39557,0.7433796525001526
297,297,96,894.6661,740.2073,971.5494,996.0638,933.1077,868.1355,0.35913780331611633
297,297,98,0.0,617.5971,47.083652,809.51056,23.541826,713.55383,0.3633165955543518
297,297,106,219.78534,845.70544,308.4192,1080.0,264.10226,962.8527,0.8287754058837891
297,297,108,389.47296,797.06165,482.48993,1079.5188,435.98145,938.2902,0.4963071942329407
297,297,109,177.20999,1021.7793,246.79718,1079.5632,212.00359,1050.6713,0.5421673655509949
297,297,112,0.14202404,997.81244,39.187725,1079.3667,19.664875,1038.5896,0.43361127376556396
297,297,113,205.98462,410.3169,264.65216,580.0414,235.31839,495.17914,0.49345317482948303
297,297,114,1162.3167,782.9997,1272.8633,1079.735,1217.59,931.3673,0.5968701243400574
297,297,115,1260.7227,767.13293,1361.0446,1071.6628,1310.8835,919.3979,0.5787414908409119
297,297,118,636.2228,796.34906,723.9698,1053.6782,680.0963,925.0137,0.5865339636802673
297,297,119,451.02832,474.71436,505.13956,651.96423,478.08392,563.3393,0.41021081805229187
297,297,120,355.17474,420.0438,399.67712,569.6417,377.42593,494.84277,0.4007170796394348
297,297,121,871.1959,550.36615,928.9078,735.0466,900.0519,642.70636,0.35186925530433655
297,297,122,768.59705,541.81537,831.2499,659.9733,799.92346,600.89435,0.35277557373046875
297,297,123,87.68355,833.4856,140.45813,943.8381,114.07084,888.66187,0.37637943029403687
297,297,124,1126.3389,707.25354,1207.6855,948.0689,1167.0122,827.66125,0.46589648723602295
297,297,125,710.1243,417.32397,758.69116,588.7382,734.4077,503.0311,0.3943934440612793
297,297,126,283.50714,390.26315,326.89392,525.5865,305.20053,457.9248,0.3586569130420685
297,297,127,52.896675,765.3732,126.75104,1006.1032,89.82385,885.7382,0.4052024483680725
297,297,128,987.89056,563.67145,1051.1146,750.96246,1019.50256,657.31696,0.3987730145454407
297,297,129,77.113914,492.70035,144.18353,670.3544,110.64873,581.52734,0.35758286714553833
297,297,130,633.22766,459.42474,683.9398,640.6574,658.58374,550.0411,0.3928736448287964
297,297,131,882.34924,371.13806,926.00946,511.0642,904.1793,441.10114,0.3629879653453827
297,297,132,687.44257,693.25366,755.37787,923.7729,721.4102,808.5133,0.39540988206863403
298,298,13,1218.4895,1032.5267,1281.2552,1079.3442,1249.8723,1055.9355,0.37879621982574463
298,298,60,978.74475,730.34155,1051.6195,938.8393,1015.1821,834.59045,0.6809090971946716
298,298,66,531.10254,666.443,604.439,921.06134,567.77075,793.7522,0.41101622581481934
298,298,69,1063.3007,725.3238,1130.0072,950.39246,1096.6539,837.85815,0.6136816143989563
298,298,70,777.24646,661.4208,850.96387,863.10406,814.10516,762.26245,0.38665056228637695
298,298,80,727.2102,964.6548,823.3106,1079.4924,775.2604,1022.0736,0.7487684488296509
298,298,86,160.7858,1036.4957,205.93127,1079.5146,183.35854,1058.0051,0.41147953271865845
298,298,87,394.96152,547.2997,475.09662,728.6969,435.02905,637.9983,0.41220179200172424
298,298,89,457.0243,863.0293,539.46844,1079.3116,498.24637,971.1705,0.7099300622940063
298,298,96,894.6661,740.2073,971.5494,996.0638,933.1077,868.1355,0.35913780331611633
298,298,98,0.0,617.5971,47.083652,809.51056,23.541826,713.55383,0.3633165955543518
298,298,106,213.25462,852.57214,300.66415,1079.0671,256.95938,965.81964,0.8276901245117188
298,298,108,386.2039,798.61926,482.13815,1079.8771,434.17102,939.24817,0.6453007459640503
298,298,109,177.20999,1021.7793,246.79718,1079.5632,212.00359,1050.6713,0.5421673655509949
298,298,112,0.14202404,997.81244,39.187725,1079.3667,19.664875,1038.5896,0.43361127376556396
298,298,113,205.17061,411.57196,262.5737,578.15393,233.87216,494.86295,0.5220559239387512
298,298,114,1164.0083,786.7706,1279.167,1078.085,1221.5876,932.4278,0.5453463196754456
298,298,115,1264.5356,771.4847,1359.2274,1075.1572,1311.8816,923.3209,0.5810897350311279
298,298,118,634.0239,799.9993,725.3313,1054.2134,679.6776,927.1063,0.5785224437713623
298,298,119,451.8679,475.37677,504.5826,652.64056,478.22525,564.00867,0.4733237028121948
298,298,120,354.95837,416.69315,402.50952,571.6603,378.73395,494.1767,0.397190123796463
298,298,121,871.1959,550.36615,928.9078,735.0466,900.0519,642.70636,0.35186925530433655
298,298,122,768.59705,541.81537,831.2499,659.9733,799.92346,600.89435,0.35277557373046875
298,298,123,87.68355,833.4856,140.45813,943.8381,114.07084,888.66187,0.37637943029403687
298,298,124,1128.0623,708.9402,1206.4967,953.2248,1167.2795,831.0825,0.5392874479293823
298,298,125,710.1243,417.32397,758.69116,588.7382,734.4077,503.0311,0.3943934440612793
298,298,126,283.50714,390.26315,326.89392,525.5865,305.20053,457.9248,0.3586569130420685
298,298,127,48.57826,769.41943,126.35601,1004.97235,87.46713,887.1959,0.4031910002231598
298,298,128,987.89056,563.67145,1051.1146,750.96246,1019.50256,657.31696,0.3987730145454407
298,298,129,77.113914,492.70035,144.18353,670.3544,110.64873,581.52734,0.35758286714553833
298,298,130,633.7536,463.58646,685.1453,637.79407,659.44946,550.69025,0.3838929533958435
298,298,131,882.34924,371.13806,926.00946,511.0642,904.1793,441.10114,0.3629879653453827
298,298,132,687.44257,693.25366,755.37787,923.7729,721.4102,808.5133,0.39540988206863403
299,299,13,1218.4895,1032.5267,1281.2552,1079.3442,1249.8723,1055.9355,0.37879621982574463
299,299,60,977.66003,731.6643,1052.3914,945.0214,1015.0257,838.3429,0.6460541486740112
299,299,66,529.6339,667.3435,604.87354,917.69745,567.2537,792.5205,0.3730628788471222
299,299,69,1065.0441,727.2268,1132.1667,956.8772,1098.6055,842.052,0.5792742967605591
299,299,70,777.89923,659.79517,847.656,868.2973,812.7776,764.04626,0.380635142326355
299,299,80,729.31024,970.9935,827.422,1079.3728,778.3661,1025.1831,0.769179105758667
299,299,86,160.7858,1036.4957,205.93127,1079.5146,183.35854,1058.0051,0.41147953271865845
299,299,87,395.74155,547.29803,471.65042,730.01306,433.69598,638.6555,0.35295096039772034
299,299,89,455.61813,865.9404,538.90454,1079.3611,497.26135,972.65076,0.6577771902084351
299,299,96,894.60266,754.0024,973.51306,1012.099,934.05786,883.05066,0.5526671409606934
299,299,98,0.0,617.5971,47.083652,809.51056,23.541826,713.55383,0.3633165955543518
299,299,106,210.81122,856.65106,297.4593,1079.0605,254.13525,967.85583,0.8441184163093567
299,299,108,385.02997,801.10834,481.62714,1079.7301,433.32855,940.4192,0.6118528842926025
299,299,109,177.20999,1021.7793,246.79718,1079.5632,212.00359,1050.6713,0.5421673655509949
299,299,112,0.14202404,997.81244,39.187725,1079.3667,19.664875,1038.5896,0.43361127376556396
299,299,113,203.1735,413.56122,257.72446,580.226,230.44897,496.89362,0.4732245206832886
299,299,114,1166.9434,800.6249,1280.66,1080.0,1223.8018,940.31244,0.5651494264602661
299,299,115,1266.2633,772.572,1353.793,1074.5123,1310.0281,923.5422,0.6256929636001587
299,299,118,632.22266,803.24915,726.3071,1055.7238,679.2649,929.48645,0.5104654431343079
299,299,119,452.60547,478.59686,504.75168,655.34406,478.6786,566.97046,0.46337318420410156
299,299,120,355.12918,419.7769,404.13672,571.55164,379.63293,495.66425,0.4151870906352997
299,299,121,871.1959,550.36615,928.9078,735.0466,900.0519,642.70636,0.35186925530433655
299,299,122,768.59705,541.81537,831.2499,659.9733,799.92346,600.89435,0.35277557373046875
299,299,123,87.68355,833.4856,140.45813,943.8381,114.07084,888.66187,0.37637943029403687
299,299,124,1135.2013,709.0018,1220.221,956.82684,1177.7112,832.9143,0.5186874866485596
299,299,125,710.1243,417.32397,758.69116,588.7382,734.4077,503.0311,0.3943934440612793
299,299,126,283.50714,390.26315,326.89392,525.5865,305.20053,457.9248,0.3586569130420685
299,299,127,46.0769,766.7595,126.19762,1005.27026,86.13726,886.0149,0.4957430064678192
299,299,128,987.89056,563.67145,1051.1146,750.96246,1019.50256,657.31696,0.3987730145454407
299,299,129,71.9441,497.58713,140.03616,673.5432,105.99013,585.5652,0.4908188283443451
299,299,130,633.7536,463.58646,685.1453,637.79407,659.44946,550.69025,0.3838929533958435
299,299,131,882.34924,371.13806,926.00946,511.0642,904.1793,441.10114,0.3629879653453827
299,299,132,687.44257,693.25366,755.37787,923.7729,721.4102,808.5133,0.39540988206863403
300,300,13,1218.4895,1032.5267,1281.2552,1079.3442,1249.8723,1055.9355,0.37879621982574463
300,300,60,976.2403,733.8672,1053.6288,951.2188,1014.9346,842.54297,0.5440799593925476
300,300,66,528.4532,667.85034,605.71533,928.1442,567.0842,797.9973,0.4390629231929779
300,300,69,1065.8148,728.99036,1133.6461,964.75494,1099.7305,846.8727,0.5711661577224731
300,300,70,776.90717,660.5369,850.2964,873.8887,813.6018,767.21277,0.3737908601760864
300,300,80,735.8932,977.0144,829.4773,1079.3966,782.68524,1028.2056,0.8275879621505737
300,300,86,160.7858,1036.4957,205.93127,1079.5146,183.35854,1058.0051,0.41147953271865845
300,300,87,394.9435,540.52203,469.5371,737.25836,432.2403,638.8902,0.4731777012348175
300,300,89,455.40512,868.1771,538.00006,1079.4082,496.70258,973.79266,0.6739948391914368
300,300,96,898.54565,757.3818,972.31366,1014.2427,935.4297,885.81226,0.5940834283828735
300,300,98,0.0,617.5971,47.083652,809.51056,23.541826,713.55383,0.3633165955543518
300,300,106,208.6173,863.9032,296.87952,1079.13,252.74841,971.5166,0.8315614461898804
300,300,108,385.4971,807.4111,480.2237,1079.5786,432.8604,943.4949,0.6305605173110962
300,300,109,177.20999,1021.7793,246.79718,1079.5632,212.00359,1050.6713,0.5421673655509949
300,300,112,0.14202404,997.81244,39.187725,1079.3667,19.664875,1038.5896,0.43361127376556396
300,300,113,200.95053,413.8773,257.47607,584.11414,229.2133,498.99573,0.41157859563827515
300,300,114,1165.7748,798.8079,1275.5442,1079.6838,1220.6594,939.24585,0.7134621143341064
300,300,115,1267.1833,773.8749,1355.4948,1075.5956,1311.3391,924.7352,0.6709794402122498
300,300,118,630.40045,808.204,728.1631,1061.6718,679.28174,934.93787,0.5838034152984619
300,300,119,450.65836,478.95935,503.51562,655.5054,477.08698,567.23236,0.414237916469574
300,300,120,354.73755,421.27356,406.67966,572.3868,380.70862,496.83017,0.48066699504852295
300,300,121,871.1959,550.36615,928.9078,735.0466,900.0519,642.70636,0.35186925530433655
300,300,122,768.59705,541.81537,831.2499,659.9733,799.92346,600.89435,0.35277557373046875
