start_proc_frame,end_proc_frame,start_orig_frame,end_orig_frame,crowd_count,occupancy,mean_speed,median_speed,speed_std,dir_entropy,mean_pairwise_distance,risk_raw,risk_score,risk_ema,act_p_Normal,act_p_Light_Panic,act_p_Fight,act_p_Violent_Group,act_p_Stampede,act_entropy,act_top_prob,act_top2_gap,act_abnormal_prob,vel_hist_0,vel_hist_1,vel_hist_2,vel_hist_3,vel_hist_4,vel_hist_5,vel_hist_6,vel_hist_7,density_0,density_1,density_2,density_3,density_4,density_5,density_6,density_7,density_8,density_9,density_10,density_11,density_12,density_13,density_14,density_15,source_file,video_id,start_frame,end_frame,escalation_level_heur,surge_label_heur,escalation_level,surge_label,delta_crowd_count,delta_occupancy,delta_mean_speed,delta_risk_ema,delta_risk_score,speed_per_person
,,,,14,0.8385250568389893,0.6727466399207457,0.3689327613468734,1.1746051076189583,0.9724653450552584,283.8794860839844,2.0287686291442975,0.5911851830207181,0.6093478568860302,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.946987951807229,0.0409638554216867,0.0072289156626506,0.0024096385542168,0.0,0.0,0.0,0.0024096385542168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1888111883710695,0.2983682976728011,0.1818181813943632,0.2983682976728011,0.0326340325579626,0.0,0.0,0.0,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,192.0,223.0,1,0,1,0,-1.0,0.006416380405426025,-0.3543295629925559,-0.007784003085133828,-0.013277473376547166,0.04805332799052984
,,,,14,0.7458610534667969,0.84055747608232,0.3247672806679939,1.6876108492891788,0.9591140258977242,318.2069091796875,2.164833033364939,0.5971504696188235,0.6056886407058681,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8963855421686747,0.053012048192771,0.016867469879518,0.0072289156626506,0.0120481927710843,0.0072289156626506,0.0,0.0072289156626506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2097902093011883,0.2983682976728011,0.2191142186034633,0.2727272720915448,0.0,0.0,0.0,0.0,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,208.0,239.0,1,0,1,0,0.0,-0.09266400337219238,0.16781083616157433,-0.0036592161801620726,0.005965286598105357,0.060039815431607475
,,,,14,0.7108907103538513,1.042090882945842,0.3171453967126602,2.0313565964387776,0.9675007860506618,305.48419189453125,2.3020403142745507,0.6031368920748066,0.6049231161165497,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8632707774798928,0.0616621983914209,0.0294906166219839,0.0134048257372654,0.0214477211796246,0.0,0.0,0.0107238605898123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1912144697901434,0.3307493531505184,0.2170542630050277,0.260981911470331,0.0,0.0,0.0,0.0,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,224.0,255.0,1,0,1,0,0.0,-0.03497034311294556,0.20153340686352195,-0.0007655245893184448,0.005986422455983131,0.0744350577507703
,,,,13,0.7410106658935547,1.4807461372405384,0.6706114657816419,2.921814400979734,0.968504327119508,272.2024841308594,2.6116732113148804,0.6165309651762083,0.6084054708344473,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9022988505747126,0.0517241379310344,0.014367816091954,0.0057471264367816,0.0114942528735632,0.0086206896551724,0.0,0.0057471264367816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1495844871202646,0.3545706361369234,0.2299168968700363,0.2659279771026925,0.0,0.0,0.0,0.0,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,240.0,271.0,1,0,1,0,-1.0,0.03011995553970337,0.43865525429469643,0.0034823547178975955,0.013394073101401727,0.11390354025669217
,,,,16,0.8383097648620605,1.9507215707753796,0.858345890380609,4.756508644745804,0.9695210343485218,250.98011779785156,3.0754775456311356,0.6362622628200864,0.616762508430139,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9502762430939228,0.0276243093922651,0.011049723756906,0.005524861878453,0.0,0.0,0.0,0.005524861878453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134920634563702,0.338624337728507,0.2513227506578763,0.2539682532963803,0.0,0.0,0.0185185184695277,0.0026455026385039,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,256.0,287.0,1,0,1,0,3.0,0.09729909896850586,0.46997543353484117,0.00835703759569173,0.019731297643878043,0.12192009055345555
,,,,16,0.8530145883560181,1.6536249147645692,0.4604317096828875,5.314822958162511,0.977801120898806,253.53619384765625,3.045354082169488,0.6349937645119152,0.6222318852546719,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9632352941176472,0.0196078431372549,0.0024509803921568,0.0024509803921568,0.0,0.0024509803921568,0.0049019607843137,0.0049019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1933962259589711,0.2877358483779815,0.2146226410032485,0.2264150938056247,0.0,0.0,0.0377358489676041,0.0400943395280793,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,272.0,303.0,1,0,1,0,0.0,0.01470482349395752,-0.29709665601081037,0.005469376824532857,-0.0012684983081711065,0.10335155071331364
,,,,17,0.7447750568389893,1.4841837751434095,0.2316440602123418,5.720897390946246,0.9621486554833903,315.3466796875,3.029097311989335,0.634308411496783,0.6258548431273052,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.965034965034965,0.0139860139860139,0.0023310023310023,0.0,0.0023310023310023,0.0023310023310023,0.0046620046620046,0.0093240093240093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533632281314726,0.2040358739819823,0.2399103133634298,0.2152466362886846,0.0,0.0,0.0201793721520641,0.0672645738402139,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,288.0,319.0,1,0,1,0,1.0,-0.10823953151702881,-0.1694411396211597,0.0036229578726333367,-0.000685353015132284,0.08730492281402863
,,,,16,0.674501359462738,2.1030233327481747,0.2489926969525897,7.023870683769521,0.9664934288729188,312.77740478515625,3.4746859929884493,0.6528886766092489,0.6339649931718883,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9439024390243902,0.0219512195121951,0.0024390243902439,0.0024390243902439,0.0,0.0097560975609756,0.0073170731707317,0.0121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2676056331746346,0.1760563376148912,0.2981220650278824,0.2253521121470607,0.0,0.0,0.0,0.032863849688113,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,304.0,335.0,1,0,1,0,-1.0,-0.07027369737625122,0.6188395576047652,0.008110150044583042,0.01858026511246591,0.13143895008182652
,,,,17,0.7358522415161133,3.027635336721368,0.5416679658362202,7.6150389555614195,0.9706322019222604,319.9269714355469,3.9356892991761168,0.6716329332879725,0.6452653752067135,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9002493765586035,0.0498753117206982,0.0049875311720698,0.0124688279301745,0.0074812967581047,0.0124688279301745,0.0074812967581047,0.0049875311720698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2488038271559717,0.2105263152858222,0.3038277504693116,0.2368421046965499,0.0,0.0,0.0,0.0,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,320.0,351.0,1,0,1,0,1.0,0.061350882053375244,0.9246120039731935,0.011300382034825196,0.018744256678723592,0.17809618580148132
,,,,19,0.9052718877792358,2.915220339535165,0.0,7.567798441920674,0.9742873026729444,280.00927734375,3.8858302837059338,0.6696305562697626,0.6525749295256282,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8977777777777778,0.0511111111111111,0.0111111111111111,0.0111111111111111,0.0,0.0111111111111111,0.0155555555555555,0.0022222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2388059696400725,0.1705756926000518,0.2366737734825719,0.3006396582075913,0.0,0.0191897654175058,0.0213219615750064,0.0127931769450038,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,336.0,367.0,1,0,1,0,2.0,0.16941964626312256,-0.11241499718620318,0.007309554318914779,-0.002002377018209822,0.153432641373817
,,,,25,0.9532569646835328,2.970808820205723,0.0,7.900539810677532,0.9248850312338728,295.7328186035156,3.928335518424243,0.6713379895537731,0.6582038475340717,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9094412331406552,0.0500963391136801,0.0173410404624277,0.0077071290944123,0.0134874759152215,0.0,0.0,0.001926782273603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2408088230867484,0.1341911762239132,0.1213235291887435,0.3455882346588451,0.0073529411629541,0.0459558822684634,0.0496323528499405,0.0551470587221561,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,352.0,383.0,1,0,1,0,6.0,0.047985076904296986,0.05558848067055777,0.005628918008443451,0.0017074332840104622,0.11883234805493498
,,,,35,1.1645883321762085,4.156127482095608,0.0,9.47273873597723,0.8700098707331478,346.70989990234375,4.605367725674717,0.6979046064964921,0.6701140752227978,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8497409326424871,0.0898100172711571,0.0328151986183074,0.0172711571675302,0.005181347150259,0.001727115716753,0.0,0.003454231433506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195439739095375,0.0944625405627646,0.0504885992663052,0.2996742666129083,0.0863192181004573,0.0863192181004573,0.0618892507135354,0.1254071659195323,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,368.0,399.0,2,1,2,1,10.0,0.21133136749267567,1.1853186618898848,0.011910227688726072,0.026566616942719,0.11874649609568891
,,,,38,1.119283676147461,3.6873768146799337,0.0,8.330760266523274,0.9238628060976756,349.33056640625,4.27888244950907,0.6852442983906737,0.6746531421731605,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8633193863319386,0.0878661087866108,0.0306834030683403,0.00976290097629,0.00557880055788,0.00139470013947,0.0,0.00139470013947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1072847680698215,0.0543046356896627,0.0622516555466865,0.2688741718293057,0.1483443706644445,0.124503311093373,0.0556291389991667,0.1788079467830358,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,384.0,415.0,2,1,2,1,3.0,-0.04530465602874756,-0.46875066741567384,0.004539066950362769,-0.012660308105818419,0.09703622941167643
,,,,37,1.157418131828308,2.7087150654743,0.0,6.759090370646826,0.9150847637641996,289.0295104980469,3.646400440045264,0.6599299120651838,0.6702361731407674,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8484472049689441,0.062111801242236,0.0372670807453416,0.0248447204968944,0.0149068322981366,0.0099378881987577,0.0,0.0024844720496894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0831353918252548,0.0522565320044459,0.0985748217356593,0.2660332538408156,0.1211401423739428,0.1175771970100033,0.0498812350951529,0.2114014249270767,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,400.0,431.0,2,1,2,1,-1.0,0.03813445568084717,-0.9786617492056338,-0.004416969032393081,-0.02531438632548988,0.07320851330448072
,,,,42,1.6007919311523438,2.884609042688027,0.0,7.699769224014462,0.8068820102426819,287.09063720703125,3.7929382068229898,0.665883529535341,0.6689303800591395,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8724226804123711,0.0489690721649484,0.0347938144329896,0.0244845360824742,0.0154639175257731,0.0012886597938144,0.0,0.0025773195876288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149144252873906,0.0537897309855871,0.1136919314013546,0.2652811732698274,0.1051344741991021,0.0635696820738757,0.0488997554414428,0.2347188261189256,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,416.0,447.0,2,1,2,1,5.0,0.44337379932403564,0.17589397721372713,-0.0013057930816279262,0.005953617470157213,0.0686811660477824
,,,,43,1.0519057512283323,2.7332450099907963,0.0,7.224434144868001,0.8715140975560745,311.1133117675781,3.699871584260164,0.6621083484638143,0.6668837705805419,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8711276332094176,0.0545229244114002,0.0408921933085501,0.0210656753407682,0.0086741016109045,0.0012391573729863,0.0,0.0024783147459727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1329411763141868,0.0635294116899654,0.1199999998588235,0.2882352937785467,0.1199999998588235,0.0458823528871972,0.0399999999529411,0.1894117644830449,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,432.0,463.0,2,1,2,1,1.0,-0.5488861799240115,-0.15136403269723075,-0.002046609478597583,-0.0037751810715267453,0.06356383596341769
,,,,44,0.7953238487243652,2.12685112170425,0.0,6.087401050908522,0.941404041495464,321.99603271484375,3.328693031215257,0.646848945144903,0.6608733229498502,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8854296388542964,0.0585305105853051,0.0236612702366127,0.0161892901618929,0.0112079701120797,0.0,0.0037359900373599,0.0012453300124533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027154662305602,0.0531286894296001,0.1617473433745604,0.3187721365776008,0.1180637542880003,0.0909090908017602,0.01889020068608,0.1357733174312003,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,448.0,479.0,2,1,2,1,1.0,-0.25658190250396706,-0.6063938882865463,-0.006010447630691695,-0.015259403318911291,0.048337524394698315
,,,,34,0.5713145732879639,1.9673930663665995,0.0,5.1766850351809515,0.9585100628171288,263.41754150390625,3.13856601951406,0.6389127690288269,0.6542851567735432,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8797564687975646,0.0730593607305936,0.030441400304414,0.0076103500761035,0.0060882800608828,0.0,0.0015220700152207,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405209840224008,0.0188133140104004,0.1736613600960038,0.3212735161776071,0.1287988420712028,0.137481910076003,0.0217076700120004,0.1577424020872034,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,464.0,495.0,2,1,2,1,-10.0,-0.22400927543640137,-0.15945805533765056,-0.0065881661763070865,-0.00793617611607611,0.05786450025006175
,,,,29,0.1849036663770675,2.3295666317131034,0.0,5.4995087802068285,0.8430154640815718,304.2714538574219,2.7248214795742056,0.6213829031241913,0.6444144806787375,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.825,0.0916666666666666,0.0458333333333333,0.0229166666666666,0.0083333333333333,0.0041666666666666,0.0,0.0020833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785854615351955,0.3438113942164805,0.123772101917933,0.0943025538422346,0.0491159134594972,0.3104125730640225,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,480.0,511.0,1,0,1,0,-5.0,-0.38641090691089636,0.3621735653465039,-0.00987067609480563,-0.017529865904635566,0.08032988108218007
,,,,25,0.1922658830881118,1.7089699035430603,0.0,5.423325876796743,0.7479537173442825,126.67733764648438,2.4265237507429145,0.6085416270090724,0.633652624577838,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8929440389294404,0.0340632603406326,0.0340632603406326,0.0170316301703163,0.0145985401459854,0.0048661800486618,0.0,0.0024330900243309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3715596321753219,0.0504587154805992,0.0022935779763908,0.0252293577402996,0.5504587143338103,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,496.0,527.0,1,0,1,0,-4.0,0.007362216711044284,-0.6205967281700431,-0.010761856100899525,-0.012841276115118871,0.06835879340737068
,,,,26,0.2034814655780792,1.2809085137469032,0.0,4.539375540941216,0.8393007096525178,77.6041259765625,2.2055538994192654,0.5989302511921563,0.6232359125621334,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.908466819221968,0.0205949656750572,0.0183066361556064,0.0160183066361556,0.0068649885583524,0.0137299771167048,0.0068649885583524,0.0091533180778032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4492440595048724,0.0064794816274741,0.0,0.0,0.5442764567078262,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,512.0,543.0,1,0,1,0,1.0,0.011215582489967402,-0.42806138979615715,-0.010416712015704599,-0.009611375816916179,0.04926571017235357
,,,,26,0.2755689620971679,1.9841355137368368,0.0,6.505958219846759,0.9737596098908452,87.06088256835938,3.042726107569358,0.6348830113270999,0.6267300421916233,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9054325955734408,0.028169014084507,0.0221327967806841,0.0181086519114688,0.0120724346076458,0.0080482897384305,0.0040241448692152,0.0020120724346076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6367112798533245,0.0,0.0,0.009560229427227,0.3537284888074025,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,528.0,559.0,1,0,1,0,0.0,0.07208749651908872,0.7032269999899337,0.003494129629489917,0.03595276013494364,0.07631290143938213
,,,,25,0.2485036551952362,1.567483481767728,0.0,6.222210477093714,0.9480133364157712,84.95885467529297,2.7503922036472845,0.6224760891124266,0.6254538562678642,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9292929292929292,0.0161616161616161,0.0242424242424242,0.008080808080808,0.006060606060606,0.008080808080808,0.004040404040404,0.004040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7423076908801776,0.0,0.0,0.0115384615162721,0.2461538456804733,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,544.0,575.0,1,0,1,0,-1.0,-0.027065306901931707,-0.41665203196910894,-0.00127618592375911,-0.012406922214673322,0.06269933676273565
,,,,34,0.355822205543518,1.0560552475618417,0.0,3.8992429996067983,0.8328842804988481,130.84597778320312,2.396594643133517,0.6072445598179707,0.6199910673328961,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9201596806387226,0.0518962075848303,0.0239520958083832,0.0019960079840319,0.0,0.0,0.0,0.0019960079840319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1532710277508952,0.0,0.0,0.0,0.5682242980033191,0.0,0.0018691588750109,0.0803738316254694,0.1962616818761464,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,560.0,591.0,1,0,1,0,9.0,0.1073185503482818,-0.5114282342058862,-0.005462788934968099,-0.015231529294455926,0.031060447544158654
,,,,34,0.1829586178064346,0.8907989418474632,0.0,3.153893299308135,0.7737283570754548,219.4445343017578,1.7510371227088457,0.5789270514588784,0.6076718625706907,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9172413793103448,0.0017241379310344,0.0224137931034482,0.0241379310344827,0.0172413793103448,0.0068965517241379,0.0086206896551724,0.0017241379310344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3159609115375229,0.0,0.0,0.0,0.2931596086430625,0.0293159608643062,0.0684039086833812,0.1758957651858375,0.117263843457225,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,576.0,607.0,1,0,1,0,0.0,-0.1728635877370834,-0.16525630571437844,-0.012319204762205382,-0.028317508359092303,0.02619996810727927
,,,,32,0.1126950830221176,0.6803607189993593,0.0,3.1638084875129246,0.8455348135927412,314.14532470703125,1.5357741641130889,0.5693578466158129,0.5961776577842274,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9483333333333334,0.0116666666666666,0.0233333333333333,0.0116666666666666,0.0016666666666666,0.0,0.0016666666666666,0.0016666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270569619825048,0.0,0.0,0.0,0.1819620250285411,0.0854430378394888,0.2294303793838127,0.1882911389425773,0.0443037973982534,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,592.0,623.0,1,0,1,0,-2.0,-0.070263534784317,-0.21043822284810387,-0.011494204786463347,-0.009569204843065449,0.021261271804315238
,,,,28,0.1153885275125503,1.105757640320672,0.0,3.97531193246692,0.9345956559079116,262.2067565917969,1.8878285860331931,0.5849777213588444,0.5928176768566125,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9163179916317992,0.0292887029288702,0.0209205020920502,0.0209205020920502,0.006276150627615,0.002092050209205,0.002092050209205,0.002092050209205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1245059286076958,0.0,0.0,0.0,0.1976284581074536,0.1264822131887703,0.3952569162149073,0.1422924898373666,0.0138339920675217,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,608.0,639.0,1,0,1,0,-4.0,0.0026934444904326976,0.42539692132131257,-0.003359980927614914,0.015619874743031503,0.03949134288676175
,,,,19,0.1319086700677871,1.4208212113995606,0.0,3.7414035979225586,0.8606217498342111,258.2338562011719,1.9756837272994816,0.5888504484461491,0.5916275083334734,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.849624060150376,0.056390977443609,0.037593984962406,0.018796992481203,0.0150375939849624,0.0112781954887218,0.0075187969924812,0.0037593984962406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701754383502616,0.0,0.0,0.0,0.301754384906125,0.1368421047830101,0.4245614020190828,0.0666666664327485,0.0,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,624.0,655.0,1,0,1,0,-9.0,0.01652014255523679,0.3150635710788887,-0.0011901685231390235,0.0038727270873046837,0.07478005982207898
,,,,19,0.1276025921106338,1.3821407568868262,0.0,3.5672814801722668,0.966954538649996,268.842529296875,1.9871277143427295,0.5893541103006846,0.5909454889236367,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.8416666666666667,0.0541666666666666,0.025,0.0291666666666666,0.0166666666666666,0.0083333333333333,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1621621615360534,0.0,0.0,0.0,0.3088803076877208,0.0424710423070616,0.4864864846081603,0.0,0.0,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,640.0,671.0,1,0,1,0,0.0,-0.0043060779571532926,-0.038680454512734386,-0.0006820194098366983,0.000503661854535542,0.07274424653381999
,,,,17,0.1551661491394043,0.9541359446673308,0.0,3.670416488474816,0.9183204847304648,257.20709228515625,1.871124518710026,0.5842401873602014,0.5889338984546061,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9398907103825136,0.0327868852459016,0.0081967213114754,0.0136612021857923,0.0,0.0027322404371584,0.0,0.0027322404371584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305483025312054,0.0,0.0,0.0,0.1932114877461841,0.0234986944556169,0.6527415126560274,0.0,0.0,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,656.0,687.0,1,0,1,0,-2.0,0.027563557028770502,-0.4280048122194955,-0.002011590469030655,-0.005113922940483184,0.05612564050245236
,,,,20,0.1171531826257705,0.681796062533999,0.0,2.9963576744503784,0.9038147711042858,265.38958740234375,1.5573438627070813,0.570319159061602,0.5833494766367049,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9546742209631728,0.0339943342776204,0.0056657223796034,0.0,0.0,0.0028328611898017,0.0,0.0028328611898017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1233243964522134,0.0,0.0,0.0,0.1340482570132754,0.0670241285066377,0.6756032153469083,0.0,0.0,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,672.0,703.0,1,0,1,0,3.0,-0.0380129665136338,-0.2723398821333317,-0.005584421817901197,-0.013921028298599425,0.03408980142220988
,,,,24,0.1604944765567779,1.5262233174169269,0.0,5.887197586604905,0.8772416278314445,281.04296875,2.421150040409817,0.6083088535473148,0.5908372897098878,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9492537313432836,0.035820895522388,0.0029850746268656,0.0,0.0,0.0029850746268656,0.0029850746268656,0.0059701492537313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1309192196910328,0.0,0.0,0.0,0.1142061278155818,0.1866295259425361,0.5598885778276084,0.0,0.0083565459377255,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,688.0,719.0,1,0,1,0,4.0,0.0433412939310074,0.8444272548829278,0.007487813073182914,0.037989694485712766,0.06359263557601214
,,,,21,0.1447915583848953,1.52130456983897,0.0,5.124027340749822,0.84370635990459,305.2714538574219,2.2453286246815702,0.6006661650177877,0.5937859523022577,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9393258426966292,0.0404494382022471,0.0112359550561797,0.0,0.0022471910112359,0.0,0.0044943820224719,0.0022471910112359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879828324292213,0.0,0.0,0.0,0.1545064374366814,0.2789699564828971,0.4377682394039308,0.0,0.0407725321013465,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,704.0,735.0,1,0,1,0,-3.0,-0.0157029181718826,-0.00491874757795685,0.0029486625923699217,-0.007642688529527097,0.0724430713045666
,,,,19,0.1045903712511062,0.9864350487991738,0.0,3.2431420742966734,0.884473134686658,316.89703369140625,1.6732051587686294,0.5754735903379133,0.5882922437129544,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.9099307159353348,0.0577367205542725,0.0161662817551963,0.0046189376443418,0.0092378752886836,0.0,0.0,0.0023094688221709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486725662639987,0.0,0.0,0.0,0.2477876100712663,0.2544247781981752,0.3761061938581721,0.0,0.0730088493959981,/Users/ithikash/Downloads/Crowd-Analysis-main/fusion/alpha_fused/alpha_windows.csv,alpha_fused,720.0,751.0,1,0,1,0,-2.0,-0.04020118713378909,-0.5348695210397962,-0.005493708589303314,-0.025192574679874347,0.05191763141481802
